Price__Price,Key Specs__Backlit Keyboard,Key Specs__Screen Size,Key Specs__Touch Screen,Key Specs__Storage Type,Key Specs__System Memory (RAM),Key Specs__Graphics,Key Specs__Processor Speed (Base),Key Specs__Processor Model,Key Specs__Processor Model Number,Key Specs__Operating System,Key Specs__Battery Type,General__Product Name,General__Brand,General__Model Number,General__Color Category,Feature__Backlit Keyboard,Display__Screen Size,Display__Screen Resolution,Display__Touch Screen,Display__Display Type,Storage__Storage Type,Memory__System Memory (RAM),Memory__Type of Memory (RAM),Graphics__Graphics,Graphics__Graphics Type,Processor__Processor Brand,Processor__Processor Speed (Base),Processor__Processor Model,Processor__Processor Model Number,Compatibility__Operating System,Included__Built-In Webcam,Included__Optical Drive Type,Power__Battery Type,Dimension__Product Height,Dimension__Product Width,Dimension__Product Depth,Certifications & Listings__ENERGY STAR Certified,Certifications & Listings__EPEAT Qualified,Warranty__Manufacturer's Warranty - Parts,Warranty__Manufacturer's Warranty - Labor,Other__UPC
133900,Yes,14 inches,Yes,SSD,16 gigabytes,,2.3 gigahertz,AMD 3rd Generation Ryzen 7,PRO 3700U,Windows 10 Pro,Lithium-ion,"ThinkPad 14"" Touch-Screen Laptop - AMD Ryzen 7 PRO - 16GB Memory - 512GB Solid State Drive",Lenovo,20NJ0007US,Black,Yes,14 inches,1920 x 1080 (Full HD),Yes,LCD,SSD,16 gigabytes,DDR4,,Integrated,AMD,2.3 gigahertz,AMD 3rd Generation Ryzen 7,PRO 3700U,Windows 10 Pro,Yes,None,Lithium-ion,0.7 inches,13 inches,8.94 inches,Yes,Yes,3 Years,3 Years,193386523819
114999,Yes,17.3 inches,No,SSD,16 gigabytes,NVIDIA GeForce GTX 1660 Ti,2.3 gigahertz,AMD 2nd Generation Ryzen 7,3750H,Windows 10 Home,Lithium-ion,"17.3"" Gaming Laptop - AMD Ryzen 7 - 16GB Memory - NVIDIA GeForce GTX 1660 Ti - 512GB Solid State Drive",ASUS,TUF705DUPB74,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,16 gigabytes,DDR4 SDRAM,NVIDIA GeForce GTX 1660 Ti,Discrete,AMD,2.3 gigahertz,AMD 2nd Generation Ryzen 7,3750H,Windows 10 Home,Yes,None,Lithium-ion,1 inches,15.7 inches,11 inches,No,No,1 year,1 year,192876313701
126999,Yes,17.3 inches,No,"SSD, HDD",8 gigabytes,NVIDIA GeForce GTX 1660 Ti,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Lithium-polymer,"17.3"" Gaming Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1660 Ti - 1TB Hard Drive + 128GB SSD",HP,17-CB0020NR,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,"SSD, HDD",8 gigabytes,DDR4 SDRAM,NVIDIA GeForce GTX 1660 Ti,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Yes,None,Lithium-polymer,1.1 inches,15.9 inches,11.6 inches,Yes,No,1 year,1 year,193808705182
24199,No,11.6 inches,Yes,eMMC,4 gigabytes,Intel HD Graphics 500,1.1 gigahertz,Intel Celeron,N3350,Chrome OS,Lithium-polymer,"11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory",Acer,C732TC8VY,Black,No,11.6 inches,1366 x 768 (HD),Yes,Touchscreen Widescreen LED-LCD,eMMC,4 gigabytes,Not provided,Intel HD Graphics 500,Integrated,Intel,1.1 gigahertz,Intel Celeron,N3350,Chrome OS,Yes,None,Lithium-polymer,0.8 inches,11.9 inches,8.2 inches,No,No,1 year,1 year,191114609255
139999,Yes,17.3 inches,No,SSD,16 gigabytes,NVIDIA GeForce RTX 2060,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Lithium-ion,"OMEN by HP 17.3"" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2060 - 512GB Solid State Drive",HP,17-CB0070NR,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,16 gigabytes,DDR4 SDRAM,NVIDIA GeForce RTX 2060,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Yes,None,Lithium-ion,1.1 inches,15.9 inches,11 inches,Yes,No,1 year,1 year,193905273898
154999,Yes,15.6 inches,No,"HDD, SSD",8 gigabytes,NVIDIA GeForce GTX 1050,2.3 gigahertz,Intel 8th Generation Core i5,i5-8300H,Windows 10 Pro,Lithium-ion,"XPS 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 1TB Hard Drive + 128GB Solid State Drive",Dell,XPS9570MCMG6,Silver,Yes,15.6 inches,1920 x 1080 (Full HD),No,LCD,"HDD, SSD",8 gigabytes,DDR4,NVIDIA GeForce GTX 1050,"Discrete, Integrated",Intel,2.3 gigahertz,Intel 8th Generation Core i5,i5-8300H,Windows 10 Pro,Yes,None,Lithium-ion,0.66 inches,14.1 inches,9.27 inches,Yes,Yes,1 Year,1 Year,884116298335
27299,No,11.6 inches,No,eMMC,4 gigabytes,Intel HD Graphics 500,1.1 gigahertz,Intel Celeron,N3350,Chrome OS,Lithium-ion,"11.6"" Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory",Dell,CRM5190640V4,Gray,No,11.6 inches,1366 x 768 (HD),No,Widescreen LCD,eMMC,4 gigabytes,Not provided,Intel HD Graphics 500,Integrated,Intel,1.1 gigahertz,Intel Celeron,N3350,Chrome OS,Yes,None,Lithium-ion,0.8 inches,12 inches,8.2 inches,No,No,1 year,1 year,884116282808
309999,Yes,17.3 inches,No,SSD,32 gigabytes,NVIDIA GeForce RTX 2080,2.3 gigahertz,Intel 8th Generation Core i9,i9-9880H,Windows 10 Home,Lithium-ion,"17.3"" Gaming Laptop - Intel Core i9 - 32GB Memory - NVIDIA GeForce RTX 2080 - 1TB Solid State Drive",MSI,GE75 RAIDER-655,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,32 gigabytes,DDR4 SDRAM,NVIDIA GeForce RTX 2080,Discrete,Intel,2.3 gigahertz,Intel 8th Generation Core i9,i9-9880H,Windows 10 Home,Yes,None,Lithium-ion,1.1 inches,15.6 inches,10.6 inches,No,No,1 year,1 year,824142185322
249999,Yes,17.3 inches,No,SSD,32 gigabytes,NVIDIA GeForce RTX 2080,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Lithium-ion,"17.3"" Gaming Laptop - Intel Core i7 - 32GB Memory - NVIDIA GeForce RTX 2080 - 512GB Solid State Drive",MSI,GE75 RAIDER-283,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,32 gigabytes,DDR4 SDRAM,NVIDIA GeForce RTX 2080,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Yes,None,Lithium-ion,1.1 inches,15.6 inches,10.6 inches,Yes,No,1 year,1 year,824142181317
194999,Yes,17.3 inches,No,"SSD, HDD",16 gigabytes,NVIDIA GeForce RTX 2070,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Lithium-ion,"17.3"" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2070 - 1TB Hybrid Drive + 512GB SSD",ASUS,G731GWDB76,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,"SSD, HDD",16 gigabytes,DDR4 SDRAM,NVIDIA GeForce RTX 2070,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,No,None,Lithium-ion,1 inches,15.7 inches,11.5 inches,No,No,1 year,1 year,192876341513
40999,No,15.6 inches,No,SSD,4 gigabytes,Other,2.3 gigahertz,AMD A4,A4-9125,Windows 10 Home,Lithium-ion,"15.6"" Gaming Laptop - AMD A4-Series - 4GB Memory - AMD Radeon R3 - 128GB Solid State Drive",HP,15-DB0050NR,Gray,No,15.6 inches,1366 x 768 (HD),No,Widescreen LED,SSD,4 gigabytes,DDR4 SDRAM,Other,Integrated,AMD,2.3 gigahertz,AMD A4,A4-9125,Windows 10 Home,Yes,DVD-RW,Lithium-ion,0.9 inches,14.8 inches,9.7 inches,Yes,No,1 year,1 year,193424600687
37499,No,14 inches,No,SSD,8 gigabytes,Intel HD Graphics 4600,2.6 gigahertz,Intel 4th Generation Core i5,i5-4300M,Windows 10,Lithium-ion,"Latitude 14"" Laptop - Intel Core i5 - 8GB Memory - 500GB Solid State Drive - Pre-Owned",Dell,E6440-1562,Black,No,14 inches,1366 x 768 (HD),No,Widescreen LED,SSD,8 gigabytes,DDR3L SDRAM,Intel HD Graphics 4600,Integrated,Intel,2.6 gigahertz,Intel 4th Generation Core i5,i5-4300M,Windows 10,No,DVD-RW,Lithium-ion,1.3 inches,13.3 inches,9.2 inches,Yes,No,Not Available,Not Available,825633437708
99999,Yes,13.3 inches,No,SSD,8 gigabytes,Other,2.7 gigahertz,Intel 5th Generation Core i5,i5-5257U,Mac OS,Lithium-polymer,"MacBook Pro 13.3"" Laptop - Intel Core i5 - 8GB Memory - 256GB Flash Storage - Pre-Owned",Apple,MF840LL/A,Silver,Yes,13.3 inches,2560 x 1600 (Retina),No,Full HD Widescreen LED,SSD,8 gigabytes,LPDDR3,Other,Integrated,Intel,2.7 gigahertz,Intel 5th Generation Core i5,i5-5257U,Mac OS,Yes,None,Lithium-polymer,0.7 inches,12.4 inches,8.6 inches,No,No,Not Available,Not Available,604714514084
39999,No,11.6 inches,Yes,eMMC,4 gigabytes,Intel UHD Graphics 600,1.1 gigahertz,Intel Celeron,N4000,Chrome OS,Lithium-ion,"Flip C214MA 2-in-1 11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory",ASUS,C214MAYS02TS,Black,No,11.6 inches,1366 x 768 (HD),Yes,Touchscreen Widescreen LED-LCD,eMMC,4 gigabytes,Not provided,Intel UHD Graphics 600,Integrated,Intel,1.1 gigahertz,Intel Celeron,N4000,Chrome OS,Yes,None,Lithium-ion,0.8 inches,11.5 inches,7.8 inches,No,No,1 year,1 year,192876259290
249999,Yes,17.3 inches,No,SSD,16 gigabytes,NVIDIA GeForce RTX 2070 Max-Q,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Lithium-polymer,"Blade Pro 17.3"" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2070 Max-Q - 512GB Solid State Drive",Razer,RZ09-02877E92-R3U1,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,16 gigabytes,DDR4 SDRAM,NVIDIA GeForce RTX 2070 Max-Q,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Yes,None,Lithium-polymer,0.8 inches,15.6 inches,10.2 inches,No,No,1 year,1 year,811659032348
61999,No,15.6 inches,Yes,SSD,8 gigabytes,AMD Radeon Vega 8,2.1 gigahertz,AMD 2nd Generation Ryzen 5,3500U,Windows 10 Home,Lithium-ion,"15.6"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - 256GB SSD",HP,15-DB1060NR,Gray,No,15.6 inches,1366 x 768 (HD),Yes,Touchscreen Widescreen LED-LCD,SSD,8 gigabytes,DDR4 SDRAM,AMD Radeon Vega 8,Integrated,AMD,2.1 gigahertz,AMD 2nd Generation Ryzen 5,3500U,Windows 10 Home,Yes,DVD-RW,Lithium-ion,0.9 inches,14.8 inches,9.7 inches,Yes,No,1 year,1 year,193905271603
76999,Yes,13.3 inches,No,SSD,8 gigabytes,Other,1 gigahertz,Intel 10th Generation Core i5,i5-1035G1,Windows 10 Home,Lithium-ion,"Pavilion 13.3"" Laptop - Intel Core i5 - 8GB Memory - 512GB SSD",HP,13-AN1010NR,Silver,Yes,13.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,8 gigabytes,DDR4 SDRAM,Other,Integrated,Intel,1 gigahertz,Intel 10th Generation Core i5,i5-1035G1,Windows 10 Home,Yes,None,Lithium-ion,0.6 inches,12.2 inches,8.3 inches,Yes,No,1 year,1 year,193905529827
114999,Yes,17.3 inches,No,SSD,16 gigabytes,NVIDIA GeForce GTX 1650,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Lithium-ion,"ROG Strix 17 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1650 - 512GB SSD",ASUS,GL731GTPH74,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,16 gigabytes,DDR4 SDRAM,NVIDIA GeForce GTX 1650,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,No,None,Lithium-ion,1 inches,15.7 inches,11.5 inches,No,No,1 year,1 year,192876485774
59999,Yes,13.3 inches,No,HDD,8 gigabytes,Intel HD Graphics 3000,2.4 gigahertz,Intel Core i5,,Mac OS X 10.7 Lion,Lithium-polymer,"MacBook Pro 13.3"" Pre-owned Laptop - Intel Core i5 - 8GB Memory - 500GB Hard Drive",Apple,MD313LL/A8B-REFURBISHED,Silver,Yes,13.3 inches,1280 x 800 (WXGA),No,Widescreen LED,HDD,8 gigabytes,DDR3 SDRAM,Intel HD Graphics 3000,Integrated,Intel,2.4 gigahertz,Intel Core i5,,Mac OS X 10.7 Lion,Yes,"CD, CD-R, CD-RW, DVD, DVD+R, DVD+R DL, DVD+RW, DVD+RW DL, DVD-R, DVD-RW",Lithium-polymer,0.95 inches,12.78 inches,8.94 inches,Yes,Yes,90 Days,90 Days,643907579844
319999,Yes,17.3 inches,No,SSD,32 gigabytes,Other,2.3 gigahertz,Intel 9th Generation Core i9,i9-9880H,Windows 10 Pro,Lithium-ion,"WS75 9TK 17.3"" Laptop - Intel Core i9 - 32GB Memory - 1TB Solid State Drive",MSI,WS75 9TK-498,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,32 gigabytes,DDR4 SDRAM,Other,Discrete,Intel,2.3 gigahertz,Intel 9th Generation Core i9,i9-9880H,Windows 10 Pro,Yes,None,Lithium-ion,0.7 inches,15.6 inches,10.2 inches,Yes,No,3 years,3 years,824142185285
34799,No,15.6 inches,Yes,SSD,8 gigabytes,Other,2 gigahertz,AMD 1st Generation Ryzen 5,2500U,Windows 10 Home,Lithium-ion,"15.6"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - 128GB Solid State Drive",HP,15-DB0005DX,Silver,No,15.6 inches,1366 x 768 (HD),Yes,Touchscreen Widescreen LED-LCD,SSD,8 gigabytes,DDR4 SDRAM,Other,Integrated,AMD,2 gigahertz,AMD 1st Generation Ryzen 5,2500U,Windows 10 Home,Yes,DVD-RW,Lithium-ion,0.9 inches,14.8 inches,9.7 inches,No,No,1 year,1 year,192545970914
219999,Yes,15.6 inches,No,SSD,16 gigabytes,NVIDIA GeForce RTX 2070,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Pro,Lithium-ion,"ROG Zephyrus S 15.6"" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2070 - 1TB Solid State Drive",ASUS,GX502GWXB76,Black,Yes,15.6 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,16 gigabytes,DDR4 SDRAM,NVIDIA GeForce RTX 2070,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Pro,No,None,Lithium-ion,0.7 inches,14.2 inches,9.9 inches,No,No,1 year,1 year,192876341568
132999,Yes,15.6 inches,No,SSD,16 gigabytes,NVIDIA GeForce RTX 2060,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Lithium-ion,"OMEN by HP 15.6"" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2060 - 512GB Solid State Drive",HP,15-DC1050NR,Black,Yes,15.6 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,16 gigabytes,DDR4 SDRAM,NVIDIA GeForce RTX 2060,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Yes,None,Lithium-ion,1 inches,14.2 inches,10.4 inches,Yes,No,1 year,1 year,193905271818
28999,No,14 inches,Yes,eMMC,4 gigabytes,Other,1.8 gigahertz,AMD A6,A6-9220C,Chrome OS,Lithium-ion,"S345 14"" Chromebook - AMD A6-Series - 4GB Memory - AMD Radeon R5 - 32GB eMMC Flash Memory",Lenovo,81WX0001US,Gray,No,14 inches,1920 x 1080 (Full HD),Yes,Full HD Widescreen LED,eMMC,4 gigabytes,DDR4 SDRAM,Other,Integrated,AMD,1.8 gigahertz,AMD A6,A6-9220C,Chrome OS,Yes,None,Lithium-ion,0.7 inches,12.9 inches,8.9 inches,Yes,No,1 year,1 year,193638546535
85499,No,17.3 inches,No,"SSD, HDD",8 gigabytes,Other,1.3 gigahertz,Intel 10th Generation Core i7,i7-1065G7,Windows 10 Home,Lithium-ion,"Inspiron 17.3"" Laptop - Intel Core i7 - 8GB Memory - 1TB HDD + 128GB SSD",Dell,I3793-7015BLK-PUS,Black,No,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,"SSD, HDD",8 gigabytes,DDR4 SDRAM,Other,Discrete,Intel,1.3 gigahertz,Intel 10th Generation Core i7,i7-1065G7,Windows 10 Home,Yes,DVD-RW,Lithium-ion,1 inches,16.4 inches,11 inches,No,No,1 year,1 year,884116361015
28599,No,11.6 inches,Yes,eMMC,4 gigabytes,Other,2.1 gigahertz,Non-AMD/Intel processor,MT8173c,Chrome OS,Lithium-ion,"2-in-1 11.6"" Touch-Screen Chromebook - MT8173c - 4GB Memory - 64GB eMMC Flash Memory",Lenovo,81HY0000US,White,No,11.6 inches,1366 x 768 (HD),Yes,Touchscreen Widescreen LED-LCD,eMMC,4 gigabytes,LPDDR3,Other,Integrated,MediaTek,2.1 gigahertz,Non-AMD/Intel processor,MT8173c,Chrome OS,Yes,None,Lithium-ion,0.8 inches,11.5 inches,8.5 inches,Yes,No,1 year,1 year,192940234802
93799,Yes,13.3 inches,No,SSD,8 gigabytes,Intel UHD Graphics 620,1.8 gigahertz,Intel 8th Generation Core i7,i7-8565U,Windows 10 Pro,Lithium-ion,"ThinkBook 13.3"" Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive",Lenovo,20R9005TUS,Gray,Yes,13.3 inches,1920 x 1080 (Full HD),No,LCD,SSD,8 gigabytes,DDR4,Intel UHD Graphics 620,Integrated,Intel,1.8 gigahertz,Intel 8th Generation Core i7,i7-8565U,Windows 10 Pro,Yes,None,Lithium-ion,0.63 inches,12.1 inches,8.52 inches,Yes,Yes,1 Year,1 Year,193386553014
89999,Yes,12 inches,No,SSD,8 gigabytes,Intel HD Graphics 3000,1.1 gigahertz,Intel Core m3,Intel Core M,Mac OS,Lithium-polymer,"Macbook® 12"" Laptop - Intel Core M - 8GB Memory - 256GB Solid State Drive - Pre-Owned",Apple,MK4M2LL/A,Gold,Yes,12 inches,2304 x 1440,No,Widescreen LED,SSD,8 gigabytes,LPDDR3,Intel HD Graphics 3000,Integrated,Intel,1.1 gigahertz,Intel Core m3,Intel Core M,Mac OS,Yes,None,Lithium-polymer,0.52 inches,11.04 inches,7.74 inches,Yes,Yes,Not Available,Not Available,741807522578
28199,No,14 inches,No,HDD,8 gigabytes,Intel HD Graphics 5500,2.2 gigahertz,Intel 5th Generation Core i5,i5-5200U,Windows 10 Pro,Lithium-ion,"Latitude 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 500GB Hard Drive",Dell,E5450-30929,Black,No,14 inches,1366 x 768 (HD),No,Widescreen LED,HDD,8 gigabytes,DDR3 SDRAM,Intel HD Graphics 5500,Integrated,Intel,2.2 gigahertz,Intel 5th Generation Core i5,i5-5200U,Windows 10 Pro,No,None,Lithium-ion,0.9 inches,13.2 inches,9.1 inches,No,No,1 year,1 year,825633444089
28199,No,12.5 inches,No,SSD,8 gigabytes,Intel HD Graphics,2.3 gigahertz,Intel 5th Generation Core i5,i5-5300U,Windows 10 Pro,Lithium-ion,"EliteBook 12.5"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 240GB Solid State Drive",HP,820 G2-31271,Black,No,12.5 inches,1366 x 768 (HD),No,Widescreen LED,SSD,8 gigabytes,DDR3 SDRAM,Intel HD Graphics,Integrated,Intel,2.3 gigahertz,Intel 5th Generation Core i5,i5-5300U,Windows 10 Pro,No,None,Lithium-ion,0.8 inches,12.2 inches,8.5 inches,Yes,No,1 year,1 year,825633457881
84999,Yes,15.6 inches,No,"SSD, HDD",8 gigabytes,NVIDIA GeForce GTX 1650,2.4 gigahertz,Intel 9th Generation Core i5,i5-9300H,Windows 10 Home,Lithium-ion,"G5 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 1TB HDD + 256GB SSD",Dell,G5590-5599BLK-PUS,Black,Yes,15.6 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,"SSD, HDD",8 gigabytes,DDR4 SDRAM,NVIDIA GeForce GTX 1650,Discrete,Intel,2.4 gigahertz,Intel 9th Generation Core i5,i5-9300H,Windows 10 Home,Yes,None,Lithium-ion,0.9 inches,14.3 inches,10.8 inches,Yes,No,1 year,1 year,884116360599
126999,Yes,17.3 inches,No,SSD,8 gigabytes,NVIDIA GeForce GTX 1660 Ti,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Lithium-ion,"OMEN by HP 17.3"" Gaming Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1660 Ti - 512GB Solid State Drive",HP,17-CB0060NR,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,8 gigabytes,DDR4 SDRAM,NVIDIA GeForce GTX 1660 Ti,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Yes,None,Lithium-ion,1.1 inches,15.9 inches,11 inches,Yes,No,1 year,1 year,193905271757
26999,No,15.6 inches,No,eMMC,4 gigabytes,Intel HD Graphics 500,1.1 gigahertz,Intel Celeron,N3350,Chrome OS,Lithium-ion,"15.6"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory",ASUS,C523NADH02,Silver,No,15.6 inches,1366 x 768 (HD),No,Widescreen LED-LCD,eMMC,4 gigabytes,Not provided,Intel HD Graphics 500,Integrated,Intel,1.1 gigahertz,Intel Celeron,N3350,Chrome OS,Yes,None,Lithium-ion,0.6 inches,14.1 inches,9.8 inches,No,No,1 year,1 year,192876099223
144999,Yes,15.6 inches,No,SSD,16 gigabytes,NVIDIA GeForce RTX 2060,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Lithium-ion,"GL65 9SEK 15.6"" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2060 - 512GB Solid State Drive",MSI,GL65 9SEK-024,Black,Yes,15.6 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,SSD,16 gigabytes,DDR4 SDRAM,NVIDIA GeForce RTX 2060,Discrete,Intel,2.6 gigahertz,Intel 9th Generation Core i7,i7-9750H,Windows 10 Home,Yes,None,Lithium-ion,1.1 inches,14.1 inches,9.8 inches,No,No,1 year,1 year,824142194225
119999,Yes,15 inches,Yes,SSD,8 gigabytes,AMD Radeon 540,2.7 gigahertz,Intel 7th Generation Core i7,i7-7500U,Windows 10 Home,Lithium-ion,"Notebook 9 Pro 15"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - AMD Radeon 540 - 128GB Solid State Drive",Samsung,NP940X5M-X02US,Silver,Yes,15 inches,1920 x 1080 (Full HD),Yes,Full HD Widescreen LED,SSD,8 gigabytes,DDR4,AMD Radeon 540,Discrete,Intel,2.7 gigahertz,Intel 7th Generation Core i7,i7-7500U,Windows 10 Home,Yes,None,Lithium-ion,0.67 inches,13.66 inches,9.41 inches,Yes,Yes,1 Year,1 Year,887276240695
429999,Yes,17.3 inches,No,"SSD, HDD",64 gigabytes,NVIDIA GeForce RTX 2080,3.6 gigahertz,Intel 9th Generation Core i9,i9-9900K,Windows 10 Pro,Lithium-ion,"17.3"" Gaming Laptop - Intel Core i9 - 64GB Memory - NVIDIA GeForce RTX 2080 - 1TB Hard Drive + 1TB Solid State Drive",MSI,GT76 TITAN DT-089,Black,Yes,17.3 inches,1920 x 1080 (Full HD),No,Full HD Widescreen LED,"SSD, HDD",64 gigabytes,DDR4 SDRAM,NVIDIA GeForce RTX 2080,Discrete,Intel,3.6 gigahertz,Intel 9th Generation Core i9,i9-9900K,Windows 10 Pro,Yes,None,Lithium-ion,1.6 inches,15.6 inches,13 inches,No,No,1 year,1 year,824142193341
18599,No,14 inches,No,UFS,4 gigabytes,Intel UHD Graphics 600,1.1 gigahertz,Intel Celeron,N4000,Windows 10 Home in S mode,Lithium-polymer,"Aspire 1 14"" Refurbished Laptop - Intel Celeron - 4GB Memory - 64GB UFS Flash Memory",Acer,NX.GVZAA.003,Black,No,14 inches,1920 x 1280,No,LED-LCD,UFS,4 gigabytes,DDR4 SDRAM,Intel UHD Graphics 600,Integrated,Intel,1.1 gigahertz,Intel Celeron,N4000,Windows 10 Home in S mode,Yes,None,Lithium-polymer,0.7 inches,13.5 inches,9.6 inches,No,No,90 Days,90 Days,841631128776
383599,No,15.6 inches,Yes,SSD,16 gigabytes,AMD Radeon Pro WX Vega M GL,,Intel 8th Generation Core i7,i7-8706G,Windows 10 Pro,Lithium-ion,"Precision 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive",Dell,PRM5530SBR31,Silver,No,15.6 inches,1920 x 1080 (Full HD),Yes,Touchscreen LCD,SSD,16 gigabytes,DDR4 SDRAM,AMD Radeon Pro WX Vega M GL,Discrete,Intel,,Intel 8th Generation Core i7,i7-8706G,Windows 10 Pro,Yes,None,Lithium-ion,0.62 inches,13.9 inches,9.3 inches,Yes,Yes,3 Years,3 Years,884116345978
26199,No,14 inches,No,HDD,4 gigabytes,Intel HD Graphics,2.4 gigahertz,Intel 2nd Generation Core i5,T420,Windows 10 Home,Lithium-ion,"ThinkPad 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive",Lenovo,T420I524450010-REFURBISHED,Black,No,14 inches,1366 x 768 (HD),No,Widescreen LED,HDD,4 gigabytes,DDR3 SoDIMM,Intel HD Graphics,Integrated,Intel,2.4 gigahertz,Intel 2nd Generation Core i5,T420,Windows 10 Home,Yes,"CD-R, CD-RW, DVD, DVD+R, DVD+RW, DVD-R, DVD-RW",Lithium-ion,1.2 inches,13.4 inches,9.2 inches,Yes,Yes,18 months,18 months,812177027861
30899,No,14 inches,No,SSD,8 gigabytes,Intel HD Graphics,2.3 gigahertz,Intel 5th Generation Core i5,i5-5300U,Windows 10 Pro,Lithium-ion,"Latitude 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 160GB Solid State Drive",Dell,E7450.I5.8.160SSD.PRO,Black,No,14 inches,1366 x 768 (HD),No,Widescreen LCD,SSD,8 gigabytes,Not provided,Intel HD Graphics,Integrated,Intel,2.3 gigahertz,Intel 5th Generation Core i5,i5-5300U,Windows 10 Pro,No,None,Lithium-ion,,,,No,No,18 months,18 months,841631129483
